decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,recordID,references
-115.35,67.75,MIN,811353,unknown,,,5cbe173e-ab7f-4d4a-baa3-49841817d342,https://lichenportal.org/portal/collections/individual/index.php?occid=382299
-151.5,68.33333333,MIN,811616,unknown,,,84281c82-186c-4caa-b86a-fc787a4db777,https://lichenportal.org/portal/collections/individual/index.php?occid=382562
-108.9166667,67.41666667,MIN,815265,unknown,,,a90b6b69-b44e-45ae-b30f-1e002e0e6ffa,https://lichenportal.org/portal/collections/individual/index.php?occid=384330
-108.9166667,67.35,MIN,815306,unknown,,,822e035e-c4a8-4fb2-bee3-d7f1ae1640c6,https://lichenportal.org/portal/collections/individual/index.php?occid=384371
-132.083333,53.016667,MIN,838104,unknown,,,b109b8db-6ff1-4559-86c9-0540716a8ec1,https://lichenportal.org/portal/collections/individual/index.php?occid=393309
-16.82,28.31,MIN,841876,unknown,,,23bead50-4b45-4550-b42a-5e27e31ba4f5,https://lichenportal.org/portal/collections/individual/index.php?occid=394272
-110.4422222,44.82027778,MIN,859952,unknown,,,02274c32-e835-4035-a563-16ba68659c68,https://lichenportal.org/portal/collections/individual/index.php?occid=401260
-110.8561111,44.48527778,MIN,860174,unknown,,,16bcea87-0039-49f5-ac9a-2b8bfcad5bea,https://lichenportal.org/portal/collections/individual/index.php?occid=401483
-97.26666667,19.05,MIN,881891,unknown,,,8d23b41a-096a-49b2-9fa7-dfea57149ee6,https://lichenportal.org/portal/collections/individual/index.php?occid=416762
-122.0166667,46.56666667,MIN,891221,unknown,,,872f2666-87bd-451d-a933-8e133b13b980,https://lichenportal.org/portal/collections/individual/index.php?occid=424294
-123.5341667,47.99444444,MIN,892591,unknown,,,5817c92f-1f4e-4f90-9b44-baf8d639f7fd,https://lichenportal.org/portal/collections/individual/index.php?occid=425640
-105.5916667,40.025,MIN,893342,unknown,,,a5f59260-0037-4234-b4a1-daebf9884d07,https://lichenportal.org/portal/collections/individual/index.php?occid=426155
-107.1994444,44.13333333,MIN,899659,unknown,,,4b146d38-9542-4673-9c43-14b8bb91e8b6,https://lichenportal.org/portal/collections/individual/index.php?occid=428969
-107.0944444,44.11777778,MIN,899664,unknown,,,c91c89cf-e367-4678-8327-5e1495fef66f,https://lichenportal.org/portal/collections/individual/index.php?occid=428974
-106.9902778,44.13777778,MIN,899720,unknown,,,8fd6afa6-e171-4d18-8efd-33c37f29784b,https://lichenportal.org/portal/collections/individual/index.php?occid=429030
-106.9830556,44.15166667,MIN,899736,unknown,,,e802147d-c555-484f-9bff-d75e69250e72,https://lichenportal.org/portal/collections/individual/index.php?occid=429046
-106.9186111,44.23916667,MIN,900483,unknown,,,7fb9ae70-2aca-49ac-9e94-6264335b63c0,https://lichenportal.org/portal/collections/individual/index.php?occid=429513
-107.0811111,44.14805556,MIN,900564,unknown,,,61830dba-7f85-4d1f-a1d5-c0b23ab6076e,https://lichenportal.org/portal/collections/individual/index.php?occid=429594
-106.9647222,44.33555556,MIN,900671,unknown,,,f751ca87-703c-47e0-a595-779803a92d47,https://lichenportal.org/portal/collections/individual/index.php?occid=429701
-106.9833333,44.13805556,MIN,901528,unknown,,,2734372c-8238-4006-b054-f20af797cf41,https://lichenportal.org/portal/collections/individual/index.php?occid=430417
-106.9225,44.28805556,MIN,901570,unknown,,,ff1364b7-e72c-4c2b-88a1-a0ff4adf462c,https://lichenportal.org/portal/collections/individual/index.php?occid=430459
-128.917,57.5833,CMN,CANL 104531,unknown,,1280,8c551e21-0212-4955-9393-d7d78c635842,https://lichenportal.org/portal/collections/individual/index.php?occid=449169
-129.667,59.2,CMN,CANL 104533,unknown,,1524,1fc67f82-3288-4f6e-b18a-833cdc5f8055,https://lichenportal.org/portal/collections/individual/index.php?occid=449170
-133.117,59.1167,CMN,CANL 105225,unknown,,1550,f5b01cff-4bbd-4440-a4df-0261851b642d,https://lichenportal.org/portal/collections/individual/index.php?occid=449282
-132.05,52.75,CMN,CANL 106533,unknown,,500,890b4fc0-2694-49d0-a071-fd01ead404b1,https://lichenportal.org/portal/collections/individual/index.php?occid=449520
-132.033,52.9333,CMN,CANL 106534,unknown,,731,3a37b67e-3acb-4c40-9a01-8a6cc4837778,https://lichenportal.org/portal/collections/individual/index.php?occid=449521
-132.083,53,CMN,CANL 106535,unknown,,792,05eeb83c-c234-4c72-8886-549bfe9b1a65,https://lichenportal.org/portal/collections/individual/index.php?occid=449522
-132.867,53.5667,CMN,CANL 106536,unknown,,182,e8547be3-83c7-44b1-ae75-aa05b25f5396,https://lichenportal.org/portal/collections/individual/index.php?occid=449523
-132.083,53.0167,CMN,CANL 106537,unknown,,670,bf808469-30c0-4014-8ced-29b29e670ed4,https://lichenportal.org/portal/collections/individual/index.php?occid=449524
-53.3667,47.3,CMN,CANL 107981,unknown,,,4c415d80-816e-4361-b313-136763649d8a,https://lichenportal.org/portal/collections/individual/index.php?occid=449635
-132,52.6667,CMN,CANL 109226,unknown,,30,35d9062e-1b2b-4220-9c05-8aa577f4882e,https://lichenportal.org/portal/collections/individual/index.php?occid=449687
-105.333,49.7833,CMN,CANL 110028,unknown,,,12ac82fd-1db0-4767-9aaa-0eb215ecdd14,https://lichenportal.org/portal/collections/individual/index.php?occid=449771
-132.067,52.9333,CMN,CANL 110225,unknown,,570,798fbc6d-81ae-47d0-a621-fc683271f187,https://lichenportal.org/portal/collections/individual/index.php?occid=449798
-125.917,58.95,CMN,CANL 110981,unknown,,1600,43573a08-2b6f-4355-900a-90c958e0b94a,https://lichenportal.org/portal/collections/individual/index.php?occid=449899
-123.433,48.6167,CMN,CANL 111077,unknown,,,76aa4bd8-a129-4b40-91ef-b97c6d8e3e8f,https://lichenportal.org/portal/collections/individual/index.php?occid=449927
-133.533,59.5833,CMN,CANL 111316,unknown,,700,a038fd30-76f3-4ea5-a890-00764bb2a309,https://lichenportal.org/portal/collections/individual/index.php?occid=449982
-137.467,59.9667,CMN,CANL 112667,unknown,,1500,b840a771-22c0-4a81-970c-f4497d30bd81,https://lichenportal.org/portal/collections/individual/index.php?occid=450143
-137.75,59.7333,CMN,CANL 112699,unknown,,1100,1c3b5bfc-0176-42fa-a8b7-9d736eb61514,https://lichenportal.org/portal/collections/individual/index.php?occid=450153
-137.5,59.4667,CMN,CANL 112704,unknown,,900,7e642ac5-c8f6-4449-93a7-10065f839f1e,https://lichenportal.org/portal/collections/individual/index.php?occid=450155
-124.833,58.6167,CMN,CANL 112770,unknown,,1600,6e2943d6-08d0-454f-815e-bc42c8920d78,https://lichenportal.org/portal/collections/individual/index.php?occid=450173
-125.75,59.0833,CMN,CANL 112771,unknown,,820,c01288e9-7224-4146-be5b-e6d37abc3c34,https://lichenportal.org/portal/collections/individual/index.php?occid=450174
-125.75,59.0833,CMN,CANL 112772,unknown,,820,b87052b9-88b9-4e1f-bf40-aae25e149e42,https://lichenportal.org/portal/collections/individual/index.php?occid=450175
-134.667,60.1667,CMN,CANL 10002311,unknown,,700,fc9cf722-1c97-476b-8cdc-1cea6024b97c,https://lichenportal.org/portal/collections/individual/index.php?occid=450194
-135.2,59.5,CMN,CANL 112810,unknown,,,d7c4ea92-b463-4f88-8b09-b0c7c083d1f3,https://lichenportal.org/portal/collections/individual/index.php?occid=450195
-137.833,59.8667,CMN,CANL 113127,unknown,,1100,2d348a67-85b6-41f5-9ee2-a4e4c760bd1e,https://lichenportal.org/portal/collections/individual/index.php?occid=450285
-100.833,61.1667,CMN,CANL 10002738,unknown,,,eab5cada-e736-4c19-8523-255bd63fb41b,https://lichenportal.org/portal/collections/individual/index.php?occid=450911
-105.883,39.65,CMN,CANL 115417,unknown,,3658,f5f17017-e3d1-4be9-83ce-eea6fa3a1205,https://lichenportal.org/portal/collections/individual/index.php?occid=451447
-123.417,47.9333,CMN,CANL 115418,unknown,,1829,490527a8-f224-4bbf-895d-e0a7387363a7,https://lichenportal.org/portal/collections/individual/index.php?occid=451448
-119.367,52.9333,CMN,CANL 115421,unknown,,,7767c674-4f0c-481b-9163-a273e30ed59b,https://lichenportal.org/portal/collections/individual/index.php?occid=451451
-127.583,62.0833,CMN,CANL 10002716,unknown,,1371,ced6ba19-8d73-4f3e-8f7e-96a7dfdb921d,https://lichenportal.org/portal/collections/individual/index.php?occid=453986
-123.6,48.8333,CMN,CANL 120389,unknown,,500,a13c09b2-bae5-4e2f-914b-de0be2541b66,https://lichenportal.org/portal/collections/individual/index.php?occid=455319
-123.967,49.2167,CMN,CANL 120394,unknown,,100,00a66018-310d-4d5b-ade3-ac7e1a886c9e,https://lichenportal.org/portal/collections/individual/index.php?occid=455324
-123.333,48.5,CMN,CANL 120396,unknown,,150,17790bee-aa95-4420-b898-1eb0e89c8e5c,https://lichenportal.org/portal/collections/individual/index.php?occid=455326
-123.55,48.35,CMN,CANL 120398,unknown,,40,d5dfb286-f483-48c9-a683-866fa11321be,https://lichenportal.org/portal/collections/individual/index.php?occid=455328
-123.517,48.5167,CMN,CANL 120400,unknown,,360,0476b8f5-3046-4ff3-b7f9-44d13f7000a3,https://lichenportal.org/portal/collections/individual/index.php?occid=455330
-123.242,48.4167,CMN,CANL 120428,unknown,,,52f47487-030f-4d48-ab9f-6841056a80cb,https://lichenportal.org/portal/collections/individual/index.php?occid=455358
-77,72.7833,CMN,CANL 10002718,unknown,,,464a8001-f6d0-41e7-944f-078c2b0fe5a9,https://lichenportal.org/portal/collections/individual/index.php?occid=456305
-139.25,64.0333,CMN,CANL 10002300,unknown,,670,0870b116-7601-414b-9c6e-ff5239442301,https://lichenportal.org/portal/collections/individual/index.php?occid=456378
-106.583,62.75,CMN,CANL 10002709,unknown,,,3e0c6a0a-867f-4f79-94bd-4dd3c241b93a,https://lichenportal.org/portal/collections/individual/index.php?occid=456381
-68,70.25,CMN,CANL 10002721,unknown,,,b56c1ed1-71db-4821-8d7e-1fc7e17e91d9,https://lichenportal.org/portal/collections/individual/index.php?occid=456383
-68,70.25,CMN,CANL 10002719,unknown,,,57817f2b-98f9-458a-9c17-1cd57db167a9,https://lichenportal.org/portal/collections/individual/index.php?occid=456384
-85.1167,73.0167,CMN,CANL 10002720,unknown,,,d73e6f91-2f5d-4b1f-b573-02aaddacffc5,https://lichenportal.org/portal/collections/individual/index.php?occid=456385
-123.367,48.35,CMN,CANL 15701,unknown,,,791d2aed-88e0-4fbb-b355-cf6c4c4d273f,https://lichenportal.org/portal/collections/individual/index.php?occid=456431
-124.717,49,CMN,CANL 15703,unknown,,,ff89d9cd-3814-4bf9-a178-334c04f6eee1,https://lichenportal.org/portal/collections/individual/index.php?occid=456432
-123.95,49.2,CMN,CANL 15742,unknown,,,d51fc32f-84a2-4ead-b96e-e35bbf2a72d9,https://lichenportal.org/portal/collections/individual/index.php?occid=456436
-124.6,49.2167,CMN,CANL 15743,unknown,,,35ee5401-a071-4479-a815-18195a249403,https://lichenportal.org/portal/collections/individual/index.php?occid=456437
-117.517,51.3,CMN,CANL 15756,unknown,,,703cc15f-b680-47c8-b4f7-9b3e67447b6b,https://lichenportal.org/portal/collections/individual/index.php?occid=456445
-59.9667,45.9167,CMN,CANL 15759,unknown,,5,6c08d863-5c37-4414-b575-6f4cb52dc36e,https://lichenportal.org/portal/collections/individual/index.php?occid=456446
-121.35,50.4,CMN,CANL 15772,unknown,,,1da78bf0-ae0d-4ed3-b167-7ba8a2eb9c09,https://lichenportal.org/portal/collections/individual/index.php?occid=456450
-62,82.4,CMN,CANL 10002735,unknown,,,619d647b-95e5-459a-a50f-35e5050d3b49,https://lichenportal.org/portal/collections/individual/index.php?occid=456451
-114.817,50.7833,CMN,CANL 20992,unknown,,1630,c5cee87c-46b7-491e-a264-8a834cd3f58c,https://lichenportal.org/portal/collections/individual/index.php?occid=457099
-114.333,49.75,CMN,CANL 24740,unknown,,2134,e78fdbaa-712a-4770-a07f-d1514b49de1d,https://lichenportal.org/portal/collections/individual/index.php?occid=457725
-114,49.0167,CMN,CANL 24742,unknown,,2347,18a99d29-d73f-47f4-8c6c-278bd1e0c9b8,https://lichenportal.org/portal/collections/individual/index.php?occid=457727
-114.733,49.75,CMN,CANL 24743,unknown,,2316,e9897514-1a85-466c-8ea0-3c26d131596e,https://lichenportal.org/portal/collections/individual/index.php?occid=457728
-63.6333,44.6333,CMN,CANL 26497,unknown,,,323c1fa6-9721-41e2-9eb3-3cc6d0f9134e,https://lichenportal.org/portal/collections/individual/index.php?occid=457883
-117.233,52.2333,CMN,CANL 27103,unknown,,2286,2b01f75c-437e-47a5-bff2-6649502f65d8,https://lichenportal.org/portal/collections/individual/index.php?occid=458017
-117.883,52.75,CMN,CANL 27126,unknown,,2499,4770e965-bca8-481b-a320-b9481d7752c3,https://lichenportal.org/portal/collections/individual/index.php?occid=458027
-91.75,79.4167,CMN,CANL 10002725,unknown,,,0e495b88-00b7-4a89-a143-bef50f354fa7,https://lichenportal.org/portal/collections/individual/index.php?occid=458156
-132.467,53.2,CMN,CANL 28457,unknown,,,799edbee-bbc9-4c32-b115-d50f4cc3a5bb,https://lichenportal.org/portal/collections/individual/index.php?occid=458329
-132.05,52.9333,CMN,CANL 28458,unknown,,868,e2877e51-96d4-4e98-9602-53374dd54e61,https://lichenportal.org/portal/collections/individual/index.php?occid=458330
-81.75,82.1167,CMN,CANL 10002723,unknown,,,4782a145-458c-4d87-95f2-8f4e68ce2497,https://lichenportal.org/portal/collections/individual/index.php?occid=458415
-123,71.6,CMN,CANL 10002708,unknown,,152,a440702e-a724-4eb7-854d-b5bf4317e717,https://lichenportal.org/portal/collections/individual/index.php?occid=458900
-90.75,79.4333,CMN,CANL 10002722,unknown,,46,ccca45bd-03ea-416a-8835-31c98075d23e,https://lichenportal.org/portal/collections/individual/index.php?occid=458906
-132.067,52.9333,CMN,CANL 30959,unknown,,588,cc9d4378-0adb-446a-a5ab-45b58aed4d38,https://lichenportal.org/portal/collections/individual/index.php?occid=459220
-126.6,52.4,CMN,CANL 31916,unknown,,1402,a3a91fc4-b339-497c-b72a-372311b2230f,https://lichenportal.org/portal/collections/individual/index.php?occid=459471
-125.35,52.4833,CMN,CANL 31929,unknown,,1067,8f6c91f8-03b7-4cc0-8126-8961542634df,https://lichenportal.org/portal/collections/individual/index.php?occid=459472
-126.05,53.3833,CMN,CANL 31992,unknown,,1830,7db9d24f-b541-480d-b861-898dc4beb7e9,https://lichenportal.org/portal/collections/individual/index.php?occid=459479
-129.233,53.4833,CMN,CANL 32017,unknown,,91,181dcfd0-d323-425c-8a05-59ae111c8109,https://lichenportal.org/portal/collections/individual/index.php?occid=459482
-127.5,55.3167,CMN,CANL 32166,unknown,,1585,d6ca1bcf-756a-4702-a457-34c9e9af435a,https://lichenportal.org/portal/collections/individual/index.php?occid=459498
-84.9167,64.25,CMN,CANL 10002730,unknown,,,9c41b3d8-831a-49fa-a428-3fdb601c5926,https://lichenportal.org/portal/collections/individual/index.php?occid=459760
-84.9167,64.25,CMN,CANL 10002732,unknown,,122,f2b95f5c-6441-41d4-ac91-c1df78c73ba3,https://lichenportal.org/portal/collections/individual/index.php?occid=459766
-84.9167,64.25,CMN,CANL 10002731,unknown,,122,5641da0e-82c5-4757-8e40-9db86fb31db0,https://lichenportal.org/portal/collections/individual/index.php?occid=459774
-113.85,49.0417,CMN,CANL 34869,unknown,,2164,314b9f80-7027-429e-9aa5-79c8b078b05a,https://lichenportal.org/portal/collections/individual/index.php?occid=460251
-61.7333,47.4833,CMN,CANL 35434,unknown,,3,c8a04c5a-6dc8-4c20-a32f-101d4776b2b9,https://lichenportal.org/portal/collections/individual/index.php?occid=460392
-128.117,69.3667,CMN,CANL 10002707,unknown,,,bbcf3d42-10ab-442d-9ae9-fd59357b1413,https://lichenportal.org/portal/collections/individual/index.php?occid=461614
-128.217,69.3333,CMN,CANL 10002701,unknown,,,694741a3-d02a-463f-858e-30a372829083,https://lichenportal.org/portal/collections/individual/index.php?occid=461615
-71.35,81.8167,CMN,CANL 46871,unknown,,,946d3514-24a9-4c59-bb04-8f2508f29295,https://lichenportal.org/portal/collections/individual/index.php?occid=462671
-110.133,49.6833,CMN,CANL 48397,unknown,,,a2ee67c4-8c92-4ec5-be74-82b3f57a8b8e,https://lichenportal.org/portal/collections/individual/index.php?occid=462844
-135.117,64.55,CMN,CANL 10002301,unknown,,1219,30eaef5b-7e1e-43b9-a667-d7240940ef72,https://lichenportal.org/portal/collections/individual/index.php?occid=463132
-135.117,64.55,CMN,CANL 10002308,unknown,,1219,7ab15606-fac9-4b17-bbea-74858ff981db,https://lichenportal.org/portal/collections/individual/index.php?occid=463133
-127.7,65.675,CMN,CANL 10002710,unknown,,427,6fe3bfb3-97ad-45ca-8f41-62c656e26f1f,https://lichenportal.org/portal/collections/individual/index.php?occid=463229
-98.1667,75.7,CMN,CANL 10002739,unknown,,,681c6c74-0e75-4b85-815d-2252e3881409,https://lichenportal.org/portal/collections/individual/index.php?occid=463912
-98.3833,75.7333,CMN,CANL 10002728,unknown,,,04b44066-e600-4cd4-8933-85c8c0d67586,https://lichenportal.org/portal/collections/individual/index.php?occid=463913
-106.667,51.1167,CMN,CANL 53976,unknown,,550,3435c45d-6848-4cbf-8ced-4bb1d4af92a2,https://lichenportal.org/portal/collections/individual/index.php?occid=464049
-138.717,61.05,CMN,CANL 10002305,unknown,,1828,7d701a29-cd6a-431b-a326-070e76a11d8c,https://lichenportal.org/portal/collections/individual/index.php?occid=464202
-138.567,60.75,CMN,CANL 10002309,unknown,,1372,bb0274fe-1ba8-4629-9691-40b70d008835,https://lichenportal.org/portal/collections/individual/index.php?occid=464216
-137.933,60.2833,CMN,CANL 10002307,unknown,,1219,869686ff-7028-417d-81cb-6bf9420c73dc,https://lichenportal.org/portal/collections/individual/index.php?occid=464227
-61.75,47.4167,CMN,CANL 55804,unknown,,,bab961b5-b5cd-4f78-80e7-807aa40de7b0,https://lichenportal.org/portal/collections/individual/index.php?occid=464601
-131.45,52.3333,CMN,CANL 59332,unknown,,43,124bec8a-5e16-4fd6-9cd3-299a0ff26cf7,https://lichenportal.org/portal/collections/individual/index.php?occid=465582
-126.883,61.9167,CMN,CANL 10002714,unknown,,,36d3affe-da2e-4309-bb5f-5fd1f544cf28,https://lichenportal.org/portal/collections/individual/index.php?occid=466852
-126.883,61.9333,CMN,CANL 10002705,unknown,,1756,21a667de-a62a-41ab-9f11-c281bf74fda2,https://lichenportal.org/portal/collections/individual/index.php?occid=466853
-125.883,61.7167,CMN,CANL 10002711,unknown,,1385,a1fadaee-dea2-4e13-b8a1-557e50745c98,https://lichenportal.org/portal/collections/individual/index.php?occid=466854
-124.933,61.35,CMN,CANL 10002715,unknown,,1200,a3f3344e-891d-4c82-a6cd-b975c74bcca5,https://lichenportal.org/portal/collections/individual/index.php?occid=466856
-127.5,61.8833,CMN,CANL 10002704,unknown,,2250,83826693-4665-4d42-836d-f2cbdc12512c,https://lichenportal.org/portal/collections/individual/index.php?occid=466864
-127.5,61.8833,CMN,CANL 10002713,unknown,,2250,d30b6107-fa76-4d2c-81fb-752e1359db13,https://lichenportal.org/portal/collections/individual/index.php?occid=466874
-127.5,61.8833,CMN,CANL 10002712,unknown,,2250,c08a34e5-2ba1-47be-9d4f-5cb499d09988,https://lichenportal.org/portal/collections/individual/index.php?occid=466879
-129.2,62.45,CMN,CANL 10002304,unknown,,1565,1783f1b2-0d24-45ee-806d-a5449d751c7e,https://lichenportal.org/portal/collections/individual/index.php?occid=467680
